type,title,description,source,rank,scrapeid,timestamp,uniquelink
Entertainment,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=5001&trqid=6553989007510044421&impressionguid=0MFIeckPmO0pqyV5y,1,9,5/10/2018 11:24,thehill.com
Entertainment,Steam,Valve will soon let you stream Steam games to phones and tablets,https://www.facebook.com/topic/Steam/110584698963361?source=whfrt&position=5008&trqid=6553989007510044421&impressionguid=0MFIeckPmO0pqyV5y,8,9,5/10/2018 11:24,arstechnica.com
Entertainment,The Predator,'The Predator' Trailer Released Online,https://www.facebook.com/topic/The-Predator/111996408816939?source=whfrt&position=5009&trqid=6553989007510044421&impressionguid=0MFIeckPmO0pqyV5y,9,9,5/10/2018 11:24,comicbook.com
Entertainment,Barbara Windsor,Barbara Windsor diagnosed with Alzheimer's,https://www.facebook.com/topic/Barbara-Windsor/108008329227666?source=whfrt&position=5006&trqid=6553991579978991864&impressionguid=0CiWo46G7XHJdGQdm,6,10,5/10/2018 11:34,bbc.com
Entertainment,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=5005&trqid=6553991579978991864&impressionguid=0CiWo46G7XHJdGQdm,5,10,5/10/2018 11:34,thehill.com
Entertainment,Iron Man,LAPD investigating disappearance of original Iron Man suit used in…,https://www.facebook.com/topic/Iron-Man/107718255924482?source=whfrt&position=5003&trqid=6553991579978991864&impressionguid=0CiWo46G7XHJdGQdm,3,10,5/10/2018 11:34,sun-sentinel.com
Entertainment,John McCain,"'I would do it again,' McCain writes about release of Steele dossier to…",https://www.facebook.com/topic/John-McCain/107924969236328?source=whfrt&position=5007&trqid=6553991579978991864&impressionguid=0CiWo46G7XHJdGQdm,7,10,5/10/2018 11:34,foxnews.com
Entertainment,Khloé Kardashian,Khloe Kardashian Reveals Plans for First Mother's Day With True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/106074112756215?source=whfrt&position=5004&trqid=6553991579978991864&impressionguid=0CiWo46G7XHJdGQdm,4,10,5/10/2018 11:34,etonline.com
Entertainment,Neha Dhupia,Neha Dhupia and Angad Bedi are now married - view pic,https://www.facebook.com/topic/Neha-Dhupia/113015392046009?source=whfrt&position=5002&trqid=6553991579978991864&impressionguid=0CiWo46G7XHJdGQdm,2,10,5/10/2018 11:34,bollywoodlife.com
Entertainment,SNK,SNK Has A Mini Neo Geo On The Way,https://www.facebook.com/topic/SNK/106096079422483?source=whfrt&position=5010&trqid=6553991579978991864&impressionguid=0CiWo46G7XHJdGQdm,10,10,5/10/2018 11:34,forbes.com
Entertainment,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=5001&trqid=6553991579978991864&impressionguid=0CiWo46G7XHJdGQdm,1,10,5/10/2018 11:34,thehill.com
Entertainment,Steam,Valve will soon let you stream Steam games to phones and tablets,https://www.facebook.com/topic/Steam/110584698963361?source=whfrt&position=5008&trqid=6553991579978991864&impressionguid=0CiWo46G7XHJdGQdm,8,10,5/10/2018 11:34,arstechnica.com
Entertainment,The Predator,'The Predator' Trailer Released Online,https://www.facebook.com/topic/The-Predator/111996408816939?source=whfrt&position=5009&trqid=6553991579978991864&impressionguid=0CiWo46G7XHJdGQdm,9,10,5/10/2018 11:34,comicbook.com
Entertainment,Barbara Windsor,Barbara Windsor diagnosed with Alzheimer's,https://www.facebook.com/topic/Barbara-Windsor/108008329227666?source=whfrt&position=5006&trqid=6553994162697679630&impressionguid=0ADgm3WeVolHt7uig,6,11,5/10/2018 11:44,bbc.com
Entertainment,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=5005&trqid=6553994162697679630&impressionguid=0ADgm3WeVolHt7uig,5,11,5/10/2018 11:44,thehill.com
Entertainment,Iron Man,LAPD investigating disappearance of original Iron Man suit used in…,https://www.facebook.com/topic/Iron-Man/107718255924482?source=whfrt&position=5003&trqid=6553994162697679630&impressionguid=0ADgm3WeVolHt7uig,3,11,5/10/2018 11:44,sun-sentinel.com
Entertainment,John McCain,"'I would do it again,' McCain writes about release of Steele dossier to…",https://www.facebook.com/topic/John-McCain/107924969236328?source=whfrt&position=5008&trqid=6553994162697679630&impressionguid=0ADgm3WeVolHt7uig,8,11,5/10/2018 11:44,foxnews.com
Entertainment,Khloé Kardashian,Khloe Kardashian Reveals Plans for First Mother's Day With True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/106074112756215?source=whfrt&position=5004&trqid=6553994162697679630&impressionguid=0ADgm3WeVolHt7uig,4,11,5/10/2018 11:44,etonline.com
Entertainment,Neha Dhupia,Neha Dhupia and Angad Bedi are now married - view pic,https://www.facebook.com/topic/Neha-Dhupia/113015392046009?source=whfrt&position=5002&trqid=6553994162697679630&impressionguid=0ADgm3WeVolHt7uig,2,11,5/10/2018 11:44,bollywoodlife.com
Entertainment,SNK,SNK Has A Mini Neo Geo On The Way,https://www.facebook.com/topic/SNK/106096079422483?source=whfrt&position=5010&trqid=6553994162697679630&impressionguid=0ADgm3WeVolHt7uig,10,11,5/10/2018 11:44,forbes.com
Entertainment,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=5001&trqid=6553994162697679630&impressionguid=0ADgm3WeVolHt7uig,1,11,5/10/2018 11:44,thehill.com
Entertainment,Steam,Valve will soon let you stream Steam games to phones and tablets,https://www.facebook.com/topic/Steam/110584698963361?source=whfrt&position=5009&trqid=6553994162697679630&impressionguid=0ADgm3WeVolHt7uig,9,11,5/10/2018 11:44,arstechnica.com
Entertainment,The Predator,'The Predator' Trailer Released Online,https://www.facebook.com/topic/The-Predator/111996408816939?source=whfrt&position=5007&trqid=6553994162697679630&impressionguid=0ADgm3WeVolHt7uig,7,11,5/10/2018 11:44,comicbook.com
Entertainment,Barbara Windsor,Barbara Windsor diagnosed with Alzheimer's,https://www.facebook.com/topic/Barbara-Windsor/108008329227666?source=whfrt&position=5006&trqid=6553996735479307196&impressionguid=04IzJCUCSi7zz4IyP,6,12,5/10/2018 11:54,bbc.com
Entertainment,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=5005&trqid=6553996735479307196&impressionguid=04IzJCUCSi7zz4IyP,5,12,5/10/2018 11:54,thehill.com
Entertainment,Iron Man,LAPD investigating disappearance of original Iron Man suit used in…,https://www.facebook.com/topic/Iron-Man/107718255924482?source=whfrt&position=5003&trqid=6553996735479307196&impressionguid=04IzJCUCSi7zz4IyP,3,12,5/10/2018 11:54,sun-sentinel.com
Entertainment,John McCain,"'I would do it again,' McCain writes about release of Steele dossier to…",https://www.facebook.com/topic/John-McCain/107924969236328?source=whfrt&position=5008&trqid=6553996735479307196&impressionguid=04IzJCUCSi7zz4IyP,8,12,5/10/2018 11:54,foxnews.com
Entertainment,Khloé Kardashian,Khloe Kardashian Reveals Plans for First Mother's Day With True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/106074112756215?source=whfrt&position=5004&trqid=6553996735479307196&impressionguid=04IzJCUCSi7zz4IyP,4,12,5/10/2018 11:54,etonline.com
Entertainment,Neha Dhupia,Neha Dhupia and Angad Bedi are now married - view pic,https://www.facebook.com/topic/Neha-Dhupia/113015392046009?source=whfrt&position=5002&trqid=6553996735479307196&impressionguid=04IzJCUCSi7zz4IyP,2,12,5/10/2018 11:54,bollywoodlife.com
Entertainment,SNK,SNK Has A Mini Neo Geo On The Way,https://www.facebook.com/topic/SNK/106096079422483?source=whfrt&position=5010&trqid=6553996735479307196&impressionguid=04IzJCUCSi7zz4IyP,10,12,5/10/2018 11:54,forbes.com
Entertainment,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=5001&trqid=6553996735479307196&impressionguid=04IzJCUCSi7zz4IyP,1,12,5/10/2018 11:54,thehill.com
Entertainment,Steam,Valve will soon let you stream Steam games to phones and tablets,https://www.facebook.com/topic/Steam/110584698963361?source=whfrt&position=5009&trqid=6553996735479307196&impressionguid=04IzJCUCSi7zz4IyP,9,12,5/10/2018 11:54,arstechnica.com
Entertainment,The Predator,'The Predator' Trailer Released Online,https://www.facebook.com/topic/The-Predator/111996408816939?source=whfrt&position=5007&trqid=6553996735479307196&impressionguid=04IzJCUCSi7zz4IyP,7,12,5/10/2018 11:54,comicbook.com
Entertainment,Barbara Windsor,Barbara Windsor diagnosed with Alzheimer's,https://www.facebook.com/topic/Barbara-Windsor/108008329227666?source=whfrt&position=5007&trqid=6553999316794714241&impressionguid=0azdEnanx81LHeXov,7,13,5/10/2018 12:04,bbc.com
Entertainment,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=5005&trqid=6553999316794714241&impressionguid=0azdEnanx81LHeXov,5,13,5/10/2018 12:04,thehill.com
Entertainment,Iron Man,LAPD investigating disappearance of original Iron Man suit used in…,https://www.facebook.com/topic/Iron-Man/107718255924482?source=whfrt&position=5003&trqid=6553999316794714241&impressionguid=0azdEnanx81LHeXov,3,13,5/10/2018 12:04,sun-sentinel.com
Entertainment,John McCain,"'I would do it again,' McCain writes about release of Steele dossier to…",https://www.facebook.com/topic/John-McCain/107924969236328?source=whfrt&position=5008&trqid=6553999316794714241&impressionguid=0azdEnanx81LHeXov,8,13,5/10/2018 12:04,foxnews.com
Entertainment,Khloé Kardashian,Khloe Kardashian Reveals Plans for First Mother's Day With True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/106074112756215?source=whfrt&position=5004&trqid=6553999316794714241&impressionguid=0azdEnanx81LHeXov,4,13,5/10/2018 12:04,etonline.com
Entertainment,Neha Dhupia,Neha Dhupia and Angad Bedi are now married - view pic,https://www.facebook.com/topic/Neha-Dhupia/113015392046009?source=whfrt&position=5002&trqid=6553999316794714241&impressionguid=0azdEnanx81LHeXov,2,13,5/10/2018 12:04,bollywoodlife.com
Entertainment,SNK,SNK Has A Mini Neo Geo On The Way,https://www.facebook.com/topic/SNK/106096079422483?source=whfrt&position=5010&trqid=6553999316794714241&impressionguid=0azdEnanx81LHeXov,10,13,5/10/2018 12:04,forbes.com
Entertainment,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=5001&trqid=6553999316794714241&impressionguid=0azdEnanx81LHeXov,1,13,5/10/2018 12:04,thehill.com
Entertainment,Steam,Valve will soon let you stream Steam games to phones and tablets,https://www.facebook.com/topic/Steam/110584698963361?source=whfrt&position=5009&trqid=6553999316794714241&impressionguid=0azdEnanx81LHeXov,9,13,5/10/2018 12:04,arstechnica.com
Entertainment,The Predator,'The Predator' Trailer Released Online,https://www.facebook.com/topic/The-Predator/111996408816939?source=whfrt&position=5006&trqid=6553999316794714241&impressionguid=0azdEnanx81LHeXov,6,13,5/10/2018 12:04,comicbook.com
Entertainment,Barbara Windsor,Barbara Windsor diagnosed with Alzheimer's,https://www.facebook.com/topic/Barbara-Windsor/108008329227666?source=whfrt&position=5007&trqid=6554001889456046063&impressionguid=08nSsSo8blccXaJKf,7,14,5/10/2018 12:14,bbc.com
Entertainment,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=5005&trqid=6554001889456046063&impressionguid=08nSsSo8blccXaJKf,5,14,5/10/2018 12:14,thehill.com
Entertainment,Iron Man,LAPD investigating disappearance of original Iron Man suit used in…,https://www.facebook.com/topic/Iron-Man/107718255924482?source=whfrt&position=5003&trqid=6554001889456046063&impressionguid=08nSsSo8blccXaJKf,3,14,5/10/2018 12:14,sun-sentinel.com
Entertainment,John McCain,"'I would do it again,' McCain writes about release of Steele dossier to…",https://www.facebook.com/topic/John-McCain/107924969236328?source=whfrt&position=5008&trqid=6554001889456046063&impressionguid=08nSsSo8blccXaJKf,8,14,5/10/2018 12:14,foxnews.com
Entertainment,Khloé Kardashian,Khloe Kardashian Reveals Plans for First Mother's Day With True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/106074112756215?source=whfrt&position=5004&trqid=6554001889456046063&impressionguid=08nSsSo8blccXaJKf,4,14,5/10/2018 12:14,etonline.com
Entertainment,Neha Dhupia,Neha Dhupia and Angad Bedi are now married - view pic,https://www.facebook.com/topic/Neha-Dhupia/113015392046009?source=whfrt&position=5002&trqid=6554001889456046063&impressionguid=08nSsSo8blccXaJKf,2,14,5/10/2018 12:14,bollywoodlife.com
Entertainment,Sony Pictures,Third 'Bad Boys' Film Lands Winter 2020 Release Date,https://www.facebook.com/topic/Sony-Pictures/107570882605485?source=whfrt&position=5010&trqid=6554001889456046063&impressionguid=08nSsSo8blccXaJKf,10,14,5/10/2018 12:14,hollywoodreporter.com
Entertainment,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=5001&trqid=6554001889456046063&impressionguid=08nSsSo8blccXaJKf,1,14,5/10/2018 12:14,thehill.com
Entertainment,Steam,Valve will soon let you stream Steam games to phones and tablets,https://www.facebook.com/topic/Steam/110584698963361?source=whfrt&position=5009&trqid=6554001889456046063&impressionguid=08nSsSo8blccXaJKf,9,14,5/10/2018 12:14,arstechnica.com
Entertainment,The Predator,'The Predator' Trailer Released Online,https://www.facebook.com/topic/The-Predator/111996408816939?source=whfrt&position=5006&trqid=6554001889456046063&impressionguid=08nSsSo8blccXaJKf,6,14,5/10/2018 12:14,comicbook.com
Entertainment,Barbara Windsor,Barbara Windsor diagnosed with Alzheimer's,https://www.facebook.com/topic/Barbara-Windsor/108008329227666?source=whfrt&position=5007&trqid=6554004470600405231&impressionguid=0QuuIktcqeXTAuI7M,7,15,5/10/2018 12:24,bbc.com
Entertainment,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=5006&trqid=6554004470600405231&impressionguid=0QuuIktcqeXTAuI7M,6,15,5/10/2018 12:24,thehill.com
Entertainment,Iron Man,LAPD investigating disappearance of original Iron Man suit used in…,https://www.facebook.com/topic/Iron-Man/107718255924482?source=whfrt&position=5003&trqid=6554004470600405231&impressionguid=0QuuIktcqeXTAuI7M,3,15,5/10/2018 12:24,sun-sentinel.com
Entertainment,John McCain,"'I would do it again,' McCain writes about release of Steele dossier to…",https://www.facebook.com/topic/John-McCain/107924969236328?source=whfrt&position=5008&trqid=6554004470600405231&impressionguid=0QuuIktcqeXTAuI7M,8,15,5/10/2018 12:24,foxnews.com
Entertainment,Khloé Kardashian,Khloe Kardashian Reveals Plans for First Mother's Day With True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/106074112756215?source=whfrt&position=5004&trqid=6554004470600405231&impressionguid=0QuuIktcqeXTAuI7M,4,15,5/10/2018 12:24,etonline.com
Entertainment,Neha Dhupia,Neha Dhupia and Angad Bedi are now married - view pic,https://www.facebook.com/topic/Neha-Dhupia/113015392046009?source=whfrt&position=5002&trqid=6554004470600405231&impressionguid=0QuuIktcqeXTAuI7M,2,15,5/10/2018 12:24,bollywoodlife.com
Entertainment,SNK,SNK Has A Mini Neo Geo On The Way,https://www.facebook.com/topic/SNK/106096079422483?source=whfrt&position=5010&trqid=6554004470600405231&impressionguid=0QuuIktcqeXTAuI7M,10,15,5/10/2018 12:24,forbes.com
Entertainment,Spotify,Spotify removes R Kelly from playlists due to ‘hateful conduct’ policy,https://www.facebook.com/topic/Spotify/112305882114708?source=whfrt&position=5001&trqid=6554004470600405231&impressionguid=0QuuIktcqeXTAuI7M,1,15,5/10/2018 12:24,thehill.com
Entertainment,Steam,Valve will soon let you stream Steam games to phones and tablets,https://www.facebook.com/topic/Steam/110584698963361?source=whfrt&position=5009&trqid=6554004470600405231&impressionguid=0QuuIktcqeXTAuI7M,9,15,5/10/2018 12:24,arstechnica.com
Entertainment,The Predator,'The Predator' Trailer Released Online,https://www.facebook.com/topic/The-Predator/111996408816939?source=whfrt&position=5005&trqid=6554004470600405231&impressionguid=0QuuIktcqeXTAuI7M,5,15,5/10/2018 12:24,comicbook.com
Entertainment,Barbara Windsor,Barbara Windsor diagnosed with Alzheimer's,https://www.facebook.com/topic/Barbara-Windsor/108008329227666?source=whfrt&position=5008&trqid=6554007047483668535&impressionguid=0xlavJktIEaiDnQZD,8,16,5/10/2018 12:34,bbc.com
Entertainment,Donald Trump Jr.,Trump Jr. dating Fox News host: report,https://www.facebook.com/topic/Donald-Trump-Jr/444176845784789?source=whfrt&position=5006&trqid=6554007047483668535&impressionguid=0xlavJktIEaiDnQZD,6,16,5/10/2018 12:34,thehill.com
Entertainment,Iron Man,LAPD investigating disappearance of original Iron Man suit used in…,https://www.facebook.com/topic/Iron-Man/107718255924482?source=whfrt&position=5003&trqid=6554007047483668535&impressionguid=0xlavJktIEaiDnQZD,3,16,5/10/2018 12:34,sun-sentinel.com
Entertainment,John McCain,"'I would do it again,' McCain writes about release of Steele dossier to…",https://www.facebook.com/topic/John-McCain/107924969236328?source=whfrt&position=5007&trqid=6554007047483668535&impressionguid=0xlavJktIEaiDnQZD,7,16,5/10/2018 12:34,foxnews.com
Entertainment,Khloé Kardashian,Khloe Kardashian Reveals Plans for First Mother's Day With True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/106074112756215?source=whfrt&position=5004&trqid=6554007047483668535&impressionguid=0xlavJktIEaiDnQZD,4,16,5/10/2018 12:34,etonline.com
