Category,Title,Description,TrendLink,Ranking,ScrapeID,TS,Source
Politics,"Beijing, China",China's first homegrown aircraft carrier heads out for sea trial,https://www.facebook.com/topic/Beijing-China/110730292284790?source=whfrt&position=1002&trqid=6555095774686647818&impressionguid=0bQ2AhdWEdVny3PYD,2,120,5/13/2018 10:59,msn.com
Politics,Tessa Jowell,Tony Blair leads tributes to Dame Tessa Jowell as former Prime Minister…,https://www.facebook.com/topic/Tessa-Jowell/105963259434887?source=whfrt&position=1003&trqid=6555095774686647818&impressionguid=0bQ2AhdWEdVny3PYD,3,120,5/13/2018 10:59,msn.com
Politics,Joe Donnelly,Trump CIA nominee Gina Haspel picks up support from second…,https://www.facebook.com/topic/Joe-Donnelly/107799802575988?source=whfrt&position=1004&trqid=6555095774686647818&impressionguid=0bQ2AhdWEdVny3PYD,4,120,5/13/2018 10:59,foxnews.com
Politics,Home Office,'Class A drugs' found in Home Office,https://www.facebook.com/topic/Home-Office/132928670075580?source=whfrt&position=1005&trqid=6555095774686647818&impressionguid=0bQ2AhdWEdVny3PYD,5,120,5/13/2018 10:59,bbc.com
Politics,Boris Johnson,Two Britons held hostage in Democratic Republic of Congo freed,https://www.facebook.com/topic/Boris-Johnson/111363498915183?source=whfrt&position=1006&trqid=6555095774686647818&impressionguid=0bQ2AhdWEdVny3PYD,6,120,5/13/2018 10:59,theguardian.com
Politics,"New South Wales, Australia",Is this the end of the plastic driver’s licence? A new digital ID system using a…,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=1007&trqid=6555095774686647818&impressionguid=0bQ2AhdWEdVny3PYD,7,120,5/13/2018 10:59,msn.com
Politics,"Embassy of the United States, Islamabad",Pakistan blocks US diplomat from leaving country: reports,https://www.facebook.com/topic/Embassy-of-the-United-States-Islamabad/112700402075258?source=whfrt&position=1008&trqid=6555095774686647818&impressionguid=0bQ2AhdWEdVny3PYD,8,120,5/13/2018 10:59,msn.com
Politics,Federal Bureau of Investigation,Obama admin. spied on Trump campaign more than previously…,https://www.facebook.com/topic/Federal-Bureau-of-Investigation/112089128802088?source=whfrt&position=1009&trqid=6555095774686647818&impressionguid=0bQ2AhdWEdVny3PYD,9,120,5/13/2018 10:59,theblaze.com
Politics,Mark D. Boughton,Analysis: What GOP Governor Candidates Are Fighting For…,https://www.facebook.com/topic/Mark-D-Boughton/210177858992960?source=whfrt&position=1010&trqid=6555095774686647818&impressionguid=0bQ2AhdWEdVny3PYD,10,120,5/13/2018 10:59,nbcconnecticut.com
Science and Technology,Tim Cook,Tim Cook Commencement Address at Duke,https://www.facebook.com/topic/Tim-Cook/1635650173387567?source=whfrt&position=3001&trqid=6555095778810895393&impressionguid=0DQMjQj4HNVh3pIKD,1,120,5/13/2018 10:59,finance.yahoo.com
Science and Technology,NASA Mars Helicopter Scout,NASA plans to send mini-helicopter to Mars,https://www.facebook.com/topic/NASA-Mars-Helicopter-Scout/103086076398533?source=whfrt&position=3002&trqid=6555095778810895393&impressionguid=0DQMjQj4HNVh3pIKD,2,120,5/13/2018 10:59,yahoo.com
Science and Technology,Boston Dynamics,"Robot dogs are now scaling stairs, and they might show up in society next year",https://www.facebook.com/topic/Boston-Dynamics/132574620113368?source=whfrt&position=3003&trqid=6555095778810895393&impressionguid=0DQMjQj4HNVh3pIKD,3,120,5/13/2018 10:59,mashable.com
Science and Technology,"New South Wales, Australia",Is this the end of the plastic driver’s licence? A new digital ID system using a smartphone app is set to make traditional cards a thing of the past,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=3004&trqid=6555095778810895393&impressionguid=0DQMjQj4HNVh3pIKD,4,120,5/13/2018 10:59,
Science and Technology,Cardi B,Cardi B Deletes Her Instagram Account After Responding to Azealia Banks' Insults,https://www.facebook.com/topic/Cardi-B/170124049752438?source=whfrt&position=3005&trqid=6555095778810895393&impressionguid=0DQMjQj4HNVh3pIKD,5,120,5/13/2018 10:59,billboard.com
Sports,Mohamed Salah,Mohamed Salah: Liverpool forward named Premier League Player of the Season,https://www.facebook.com/topic/Mohamed-Salah/260774334020171?source=whfrt&position=4001&trqid=6555095778993044565&impressionguid=0ADFZDrMCqZPpWSaZ,1,120,5/13/2018 10:59,bbc.com
Sports,Lyoto Machida vs. Vitor Belfort,Vitor Belfort knocked out by Lyoto Machida during final career fight at UFC 224,https://www.facebook.com/topic/Lyoto-Machida-vs-Vitor-Belfort/112621235421106?source=whfrt&position=4002&trqid=6555095778993044565&impressionguid=0ADFZDrMCqZPpWSaZ,2,120,5/13/2018 10:59,usatoday.com
Sports,Kevin Harvick,NASCAR's Harvick wins at Kansas Speedway in record-setting start,https://www.facebook.com/topic/Kevin-Harvick/103764742995575?source=whfrt&position=4003&trqid=6555095778993044565&impressionguid=0ADFZDrMCqZPpWSaZ,3,120,5/13/2018 10:59,foxnews.com
Sports,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos KO’s Sean Strickland | HIGHTLIGHT | UFC 224 (VIDEO),https://www.facebook.com/topic/Elizeu-Zaleski-dos-Santos/178782072162607?source=whfrt&position=4004&trqid=6555095778993044565&impressionguid=0ADFZDrMCqZPpWSaZ,4,120,5/13/2018 10:59,foxsports.com
Sports,Chanel Iman,"Chanel Iman Is Pregnant, Expecting First Child With Sterling Shepard: Pics",https://www.facebook.com/topic/Chanel-Iman/106152216082096?source=whfrt&position=4005&trqid=6555095778993044565&impressionguid=0ADFZDrMCqZPpWSaZ,5,120,5/13/2018 10:59,usmagazine.com
Sports,Vasyl Lomachenko vs. Jorge Linares,Vasiliy Lomachenko TKOs Jorge Linares to become fastest three-division boxing champion,https://www.facebook.com/topic/Vasyl-Lomachenko-vs-Jorge-Linares/103796029659399?source=whfrt&position=4006&trqid=6555095778993044565&impressionguid=0ADFZDrMCqZPpWSaZ,6,120,5/13/2018 10:59,cbssports.com
Sports,Manchester United,United ready to pay world record fee for Neymar,https://www.facebook.com/topic/Manchester-United/106035176093812?source=whfrt&position=4007&trqid=6555095778993044565&impressionguid=0ADFZDrMCqZPpWSaZ,7,120,5/13/2018 10:59,msn.com
Sports,Lewis Hamilton,Lewis Hamilton wins Spanish Grand Prix in Mercedes one-two: F1 – live!,https://www.facebook.com/topic/Lewis-Hamilton/107942999233845?source=whfrt&position=4008&trqid=6555095778993044565&impressionguid=0ADFZDrMCqZPpWSaZ,8,120,5/13/2018 10:59,theguardian.com
Sports,George Hill,Cavaliers' George Hill misses practice to attend his college graduation,https://www.facebook.com/topic/George-Hill/109570679069713?source=whfrt&position=4009&trqid=6555095778993044565&impressionguid=0ADFZDrMCqZPpWSaZ,9,120,5/13/2018 10:59,usatoday.com
Sports,Baltimore Orioles vs. Tampa Bay Rays,"Baltimore Orioles 6, Tampa Bay Rays 3",https://www.facebook.com/topic/Baltimore-Orioles-vs-Tampa-Bay-Rays/109641882395003?source=whfrt&position=4010&trqid=6555095778993044565&impressionguid=0ADFZDrMCqZPpWSaZ,10,120,5/13/2018 10:59,foxsports.com
Entertainment,Michael Curry,Black American bishop will give the address at royal wedding,https://www.facebook.com/topic/Michael-Curry/144523435632418?source=whfrt&position=5001&trqid=6555095778885626170&impressionguid=06O5NfvnGYxGAocX0,1,120,5/13/2018 10:59,msn.com
Entertainment,Amy Schumer,"‘Saturday Night Live’: Amy Schumer Hosts, Mothers Say ‘Enough With…",https://www.facebook.com/topic/Amy-Schumer/107951945899782?source=whfrt&position=5002&trqid=6555095778885626170&impressionguid=06O5NfvnGYxGAocX0,2,120,5/13/2018 10:59,nytimes.com
Entertainment,Elizabeth II,Queen Gives Instrument of Consent to Harry and Meghan's Marriage,https://www.facebook.com/topic/Elizabeth-II/108316205868488?source=whfrt&position=5003&trqid=6555095778885626170&impressionguid=06O5NfvnGYxGAocX0,3,120,5/13/2018 10:59,msn.com
Entertainment,Chanel Iman,"Chanel Iman Is Pregnant, Expecting First Child With Sterling…",https://www.facebook.com/topic/Chanel-Iman/106152216082096?source=whfrt&position=5004&trqid=6555095778885626170&impressionguid=06O5NfvnGYxGAocX0,4,120,5/13/2018 10:59,usmagazine.com
Entertainment,André 3000,Hear Andre 3000 Pay Tribute to Late Mother With Two New Songs,https://www.facebook.com/topic/Andr%C3%A9-3000/107865022574262?source=whfrt&position=5005&trqid=6555095778885626170&impressionguid=06O5NfvnGYxGAocX0,5,120,5/13/2018 10:59,rollingstone.com
Entertainment,Netta Barzilai,Netta Barzilai wins 2018 Eurovision Song Contest for Israel,https://www.facebook.com/topic/Netta-Barzilai/111943465489166?source=whfrt&position=5006&trqid=6555095778885626170&impressionguid=06O5NfvnGYxGAocX0,6,120,5/13/2018 10:59,msn.com
Entertainment,Eurovision Song Contest,Stage stormed during UK's Eurovision song,https://www.facebook.com/topic/Eurovision-Song-Contest/105514969480877?source=whfrt&position=5007&trqid=6555095778885626170&impressionguid=06O5NfvnGYxGAocX0,7,120,5/13/2018 10:59,bbc.com
Entertainment,Avengers: Infinity War,‘Avengers: Infinity War’ Directors Confirm Which MCU Supporting…,https://www.facebook.com/topic/Avengers-Infinity-War/110068432378616?source=whfrt&position=5008&trqid=6555095778885626170&impressionguid=06O5NfvnGYxGAocX0,8,120,5/13/2018 10:59,comicbook.com
Entertainment,Khloé Kardashian,Khloe Kardashian shares first video of baby True,https://www.facebook.com/topic/Khlo%C3%A9-Kardashian/299054633541321?source=whfrt&position=5009&trqid=6555095778885626170&impressionguid=06O5NfvnGYxGAocX0,9,120,5/13/2018 10:59,msn.com
Entertainment,Ms. Marvel,Ms. Marvel Might Be Coming to the Marvel Cinematic Universe,https://www.facebook.com/topic/Ms-Marvel/471203919665546?source=whfrt&position=5010&trqid=6555095778885626170&impressionguid=06O5NfvnGYxGAocX0,10,120,5/13/2018 10:59,complex.com
Top Trends,Lindsey Graham,Lindsey Graham: White House should apologize for McCain remark,https://www.facebook.com/topic/Lindsey-Graham/107679489255126?source=whfrt&position=1&trqid=6555098347373683937&impressionguid=0omfOi1bhThUhwiJc,1,121,5/13/2018 11:09,thehill.com
Top Trends,Mohamed Salah,Mohamed Salah: Liverpool forward named Premier League Player of the…,https://www.facebook.com/topic/Mohamed-Salah/260774334020171?source=whfrt&position=2&trqid=6555098347373683937&impressionguid=0omfOi1bhThUhwiJc,2,121,5/13/2018 11:09,bbc.com
Top Trends,"Surabaya, Indonesia","Suicide bombers target three churches in Indonesia, killing at least 10",https://www.facebook.com/topic/Surabaya-Indonesia/107934015907468?source=whfrt&position=3&trqid=6555098347373683937&impressionguid=0omfOi1bhThUhwiJc,3,121,5/13/2018 11:09,cnn.com
Top Trends,Rose Acre Farms,Salmonella Outbreak Sickens More People Following Multi-State Egg Recall,https://www.facebook.com/topic/Rose-Acre-Farms/108543585836378?source=whrt&position=4&trqid=6555098351547009609&impressionguid=0omfOi1bhThUhwiJc,4,121,5/13/2018 11:09,huffingtonpost.com
Top Trends,Michael Curry,Black American bishop will give the address at royal wedding,https://www.facebook.com/topic/Michael-Curry/144523435632418?source=whrt&position=5&trqid=6555098351547009609&impressionguid=0omfOi1bhThUhwiJc,5,121,5/13/2018 11:09,msn.com
Top Trends,"Beijing, China",China's first homegrown aircraft carrier heads out for sea trial,https://www.facebook.com/topic/Beijing-China/110730292284790?source=whrt&position=6&trqid=6555098351547009609&impressionguid=0omfOi1bhThUhwiJc,6,121,5/13/2018 11:09,msn.com
Top Trends,Tim Cook,Tim Cook Commencement Address at Duke,https://www.facebook.com/topic/Tim-Cook/1635650173387567?source=whrt&position=7&trqid=6555098351547009609&impressionguid=0omfOi1bhThUhwiJc,7,121,5/13/2018 11:09,finance.yahoo.com
Top Trends,Tessa Jowell,"Tony Blair leads tributes to Dame Tessa Jowell as former Prime Minister says I will miss her more than I can say""""",https://www.facebook.com/topic/Tessa-Jowell/105963259434887?source=whrt&position=8&trqid=6555098351547009609&impressionguid=0omfOi1bhThUhwiJc,8,121,5/13/2018 11:09,msn.com
Top Trends,"Paris, France",Paris stabbings that killed one investigated as terror attack,https://www.facebook.com/topic/Paris-France/129083423800364?source=whrt&position=9&trqid=6555098351547009609&impressionguid=0omfOi1bhThUhwiJc,9,121,5/13/2018 11:09,nbcnews.com
Top Trends,"Decatur, Georgia",Chemicals sicken police officers at Georgia motel where dead body was found,https://www.facebook.com/topic/Decatur-Georgia/113998391943532?source=whrt&position=10&trqid=6555098351547009609&impressionguid=0omfOi1bhThUhwiJc,10,121,5/13/2018 11:09,usatoday.com
Politics,Lindsey Graham,Lindsey Graham: White House should apologize for McCain remark,https://www.facebook.com/topic/Lindsey-Graham/107679489255126?source=whfrt&position=1001&trqid=6555098351498665228&impressionguid=0hdwTJi6FKjz4LOhW,1,121,5/13/2018 11:09,thehill.com
Politics,"Beijing, China",China's first homegrown aircraft carrier heads out for sea trial,https://www.facebook.com/topic/Beijing-China/110730292284790?source=whfrt&position=1002&trqid=6555098351498665228&impressionguid=0hdwTJi6FKjz4LOhW,2,121,5/13/2018 11:09,msn.com
Politics,Tessa Jowell,Tony Blair leads tributes to Dame Tessa Jowell as former Prime Minister…,https://www.facebook.com/topic/Tessa-Jowell/105963259434887?source=whfrt&position=1003&trqid=6555098351498665228&impressionguid=0hdwTJi6FKjz4LOhW,3,121,5/13/2018 11:09,msn.com
Politics,Joe Donnelly,Trump CIA nominee Gina Haspel picks up support from second…,https://www.facebook.com/topic/Joe-Donnelly/107799802575988?source=whfrt&position=1004&trqid=6555098351498665228&impressionguid=0hdwTJi6FKjz4LOhW,4,121,5/13/2018 11:09,foxnews.com
Politics,Home Office,'Class A drugs' found in Home Office,https://www.facebook.com/topic/Home-Office/132928670075580?source=whfrt&position=1005&trqid=6555098351498665228&impressionguid=0hdwTJi6FKjz4LOhW,5,121,5/13/2018 11:09,bbc.com
Politics,Boris Johnson,Two Britons held hostage in Democratic Republic of Congo freed,https://www.facebook.com/topic/Boris-Johnson/111363498915183?source=whfrt&position=1006&trqid=6555098351498665228&impressionguid=0hdwTJi6FKjz4LOhW,6,121,5/13/2018 11:09,theguardian.com
Politics,"New South Wales, Australia",Is this the end of the plastic driver’s licence? A new digital ID system using a…,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=1007&trqid=6555098351498665228&impressionguid=0hdwTJi6FKjz4LOhW,7,121,5/13/2018 11:09,msn.com
Politics,"Embassy of the United States, Islamabad",Pakistan blocks US diplomat from leaving country: reports,https://www.facebook.com/topic/Embassy-of-the-United-States-Islamabad/112700402075258?source=whfrt&position=1008&trqid=6555098351498665228&impressionguid=0hdwTJi6FKjz4LOhW,8,121,5/13/2018 11:09,msn.com
Politics,Federal Bureau of Investigation,Obama admin. spied on Trump campaign more than previously…,https://www.facebook.com/topic/Federal-Bureau-of-Investigation/112089128802088?source=whfrt&position=1009&trqid=6555098351498665228&impressionguid=0hdwTJi6FKjz4LOhW,9,121,5/13/2018 11:09,theblaze.com
Politics,Mark D. Boughton,Analysis: What GOP Governor Candidates Are Fighting For…,https://www.facebook.com/topic/Mark-D-Boughton/210177858992960?source=whfrt&position=1010&trqid=6555098351498665228&impressionguid=0hdwTJi6FKjz4LOhW,10,121,5/13/2018 11:09,nbcconnecticut.com
Science and Technology,Tim Cook,Tim Cook Commencement Address at Duke,https://www.facebook.com/topic/Tim-Cook/1635650173387567?source=whfrt&position=3001&trqid=6555098355726809023&impressionguid=0xmrDMYlOWvVueZv1,1,121,5/13/2018 11:09,finance.yahoo.com
Science and Technology,NASA Mars Helicopter Scout,NASA plans to send mini-helicopter to Mars,https://www.facebook.com/topic/NASA-Mars-Helicopter-Scout/103086076398533?source=whfrt&position=3002&trqid=6555098355726809023&impressionguid=0xmrDMYlOWvVueZv1,2,121,5/13/2018 11:09,yahoo.com
Science and Technology,Boston Dynamics,"Robot dogs are now scaling stairs, and they might show up in society next year",https://www.facebook.com/topic/Boston-Dynamics/132574620113368?source=whfrt&position=3003&trqid=6555098355726809023&impressionguid=0xmrDMYlOWvVueZv1,3,121,5/13/2018 11:09,mashable.com
Science and Technology,"New South Wales, Australia",Is this the end of the plastic driver’s licence? A new digital ID system using a smartphone app is set to make traditional cards a thing of the past,https://www.facebook.com/topic/New-South-Wales-Australia/106111859420953?source=whfrt&position=3004&trqid=6555098355726809023&impressionguid=0xmrDMYlOWvVueZv1,4,121,5/13/2018 11:09,
Science and Technology,Cardi B,Cardi B Deletes Her Instagram Account After Responding to Azealia Banks' Insults,https://www.facebook.com/topic/Cardi-B/170124049752438?source=whfrt&position=3005&trqid=6555098355726809023&impressionguid=0xmrDMYlOWvVueZv1,5,121,5/13/2018 11:09,billboard.com
Sports,Mohamed Salah,Mohamed Salah: Liverpool forward named Premier League Player of the Season,https://www.facebook.com/topic/Mohamed-Salah/260774334020171?source=whfrt&position=4001&trqid=6555098355834926782&impressionguid=0vjSaaKE1OA9iMZf8,1,121,5/13/2018 11:09,bbc.com
Sports,Chanel Iman,"Chanel Iman Is Pregnant, Expecting First Child With Sterling Shepard: Pics",https://www.facebook.com/topic/Chanel-Iman/106152216082096?source=whfrt&position=4002&trqid=6555098355834926782&impressionguid=0vjSaaKE1OA9iMZf8,2,121,5/13/2018 11:09,usmagazine.com
