Category,Title,Description,TrendLink,Ranking,ScrapeID,TS
Top Trends,Lethal Weapon,â€˜Lethal Weaponâ€™ Renewed with Seann William Scott After 11th-Hour Recasting Scramble,https://www.facebook.com/topic/Lethal-Weapon/108355452521548?source=whrt&position=4&trqid=6555278717421834981&impressionguid=0WTgZzxeGU8O8LtPz,4,187,"187	""2018-05-13 22:49:26"""
Top Trends,Lindsey Graham,Lindsey Graham: White House should apologize for McCain remark,https://www.facebook.com/topic/Lindsey-Graham/107679489255126?source=whfrt&position=3&trqid=6555278708834756200&impressionguid=0WTgZzxeGU8O8LtPz,3,187,"187	""2018-05-13 22:49:26"""
Top Trends,National Hurricane Center,Tropical system developing in the Gulf of Mexico; New Orleans impact not expected,https://www.facebook.com/topic/National-Hurricane-Center/103087236397667?source=whrt&position=5&trqid=6555278717421834981&impressionguid=0WTgZzxeGU8O8LtPz,5,187,"187	""2018-05-13 22:49:26"""
Top Trends,"Oakland, California",Massive Cookout Thrown In Park Where Cops Were Called On Black Family BBQ,https://www.facebook.com/topic/Oakland-California/108363292521622?source=whrt&position=7&trqid=6555278717421834981&impressionguid=0WTgZzxeGU8O8LtPz,7,187,"187	""2018-05-13 22:49:26"""
Top Trends,Robert Mueller,"â€˜Buckle upâ€™: As Mueller probe enters second year, Trump and allies go on war footing",https://www.facebook.com/topic/Robert-Mueller/109603789065869?source=whrt&position=10&trqid=6555278717421834981&impressionguid=0WTgZzxeGU8O8LtPz,10,187,"187	""2018-05-13 22:49:26"""
Top Trends,ZTE,Penalties against China telecom giant ZTE become aâ€¦,https://www.facebook.com/topic/ZTE/107650185924610?source=whfrt&position=1&trqid=6555278708834756200&impressionguid=0WTgZzxeGU8O8LtPz,1,187,"187	""2018-05-13 22:49:26"""
Politics,"Beijing, China",China's first homegrown aircraft carrier heads out for sea trial,https://www.facebook.com/topic/Beijing-China/110730292284790?source=whfrt&position=1005&trqid=6555278713132961925&impressionguid=0N1H3r6HFdAQKTaiO,5,187,"187	""2018-05-13 22:49:29"""
Politics,Iraqi Parliamentary Election,"Iraq vote: Initial results show PM Abadi, Muqtada al-Sadr leading",https://www.facebook.com/topic/Iraqi-Parliamentary-Election/103119913061872?source=whfrt&position=1007&trqid=6555278713132961925&impressionguid=0N1H3r6HFdAQKTaiO,7,187,"187	""2018-05-13 22:49:29"""
Politics,Jerusalem,Ivanka Trump in Jerusalem for embassy opening as Gaza braces for bloodshed,https://www.facebook.com/topic/Jerusalem/113531185324403?source=whfrt&position=1006&trqid=6555278713132961925&impressionguid=0N1H3r6HFdAQKTaiO,6,187,"187	""2018-05-13 22:49:29"""
Politics,John R. Bolton,"Europeans Should Have Known Trump Would Abandon Iran Deal, Bolton Says",https://www.facebook.com/topic/John-R-Bolton/105590559475041?source=whfrt&position=1003&trqid=6555278713132961925&impressionguid=0N1H3r6HFdAQKTaiO,3,187,"187	""2018-05-13 22:49:29"""
Politics,"Karachi, Pakistan","Seeking Justice in Pakistan, Pashtuns Stage Defiant Rally in Karachi",https://www.facebook.com/topic/Karachi-Pakistan/104030939634482?source=whfrt&position=1010&trqid=6555278713132961925&impressionguid=0N1H3r6HFdAQKTaiO,10,187,"187	""2018-05-13 22:49:29"""
Politics,Lindsey Graham,Lindsey Graham: White House should apologize for McCain remark,https://www.facebook.com/topic/Lindsey-Graham/107679489255126?source=whfrt&position=1002&trqid=6555278713132961925&impressionguid=0N1H3r6HFdAQKTaiO,2,187,"187	""2018-05-13 22:49:29"""
Politics,Michael Gove,"There are 'significant question marks' over a customs partnership, Michael Gove warns",https://www.facebook.com/topic/Michael-Gove/107654222597355?source=whfrt&position=1009&trqid=6555278713132961925&impressionguid=0N1H3r6HFdAQKTaiO,9,187,"187	""2018-05-13 22:49:29"""
Politics,Robert Mueller,"â€˜Buckle upâ€™: As Mueller probe enters second year, Trump and allies go on war footing",https://www.facebook.com/topic/Robert-Mueller/109603789065869?source=whfrt&position=1004&trqid=6555278713132961925&impressionguid=0N1H3r6HFdAQKTaiO,4,187,"187	""2018-05-13 22:49:29"""
Politics,Waterboarding,Special Forces soldier livestreams himself being waterboarded 'in support of Trump's CIA nominee',https://www.facebook.com/topic/Waterboarding/108366899184794?source=whfrt&position=1008&trqid=6555278713132961925&impressionguid=0N1H3r6HFdAQKTaiO,8,187,"187	""2018-05-13 22:49:29"""
Politics,ZTE,"Penalties against China telecom giant ZTE become a bargaining chip as White House, Chinese officials discuss potential trade deal",https://www.facebook.com/topic/ZTE/107650185924610?source=whfrt&position=1001&trqid=6555278713132961925&impressionguid=0N1H3r6HFdAQKTaiO,1,187,"187	""2018-05-13 22:49:29"""
Science and Technology,Chili's,Chili's data breach leaves credit and debit card information exposed,https://www.facebook.com/topic/Chilis/112513292098310?source=whfrt&position=3002&trqid=6555278717374039068&impressionguid=0IxGTnwKrYKstbFn6,2,187,"187	""2018-05-13 22:49:32"""
Science and Technology,Colorado Parks and Wildlife,"Colorado girl injured in bear attack outside home, officials say",https://www.facebook.com/topic/Colorado-Parks-and-Wildlife/113335382014254?source=whfrt&position=3004&trqid=6555278717374039068&impressionguid=0IxGTnwKrYKstbFn6,4,187,"187	""2018-05-13 22:49:32"""
Science and Technology,National Hurricane Center,Tropical system developing in the Gulf of Mexico; New Orleans impact not expected,https://www.facebook.com/topic/National-Hurricane-Center/103087236397667?source=whfrt&position=3001&trqid=6555278717374039068&impressionguid=0IxGTnwKrYKstbFn6,1,187,"187	""2018-05-13 22:49:32"""
Science and Technology,Tim Cook,"Apple CEO Lauds Gun-Control Activists; Jabs at Google, Facebook",https://www.facebook.com/topic/Tim-Cook/1635650173387567?source=whfrt&position=3003&trqid=6555278717374039068&impressionguid=0IxGTnwKrYKstbFn6,3,187,"187	""2018-05-13 22:49:32"""
Science and Technology,United States Geological Survey,4.0 Magnitude Earthquake in Central Oklahoma,https://www.facebook.com/topic/United-States-Geological-Survey/103791212993410?source=whfrt&position=3005&trqid=6555278717374039068&impressionguid=0IxGTnwKrYKstbFn6,5,187,"187	""2018-05-13 22:49:32"""
Sports,Brooks Koepka,"Brooks Koepka makes albatross, ties course record at The Players Championship",https://www.facebook.com/topic/Brooks-Koepka/531382333554838?source=whfrt&position=4001&trqid=6555278717267095405&impressionguid=0dkyQsyjmW24yFN0R,1,187,"187	""2018-05-13 22:49:34"""
Sports,Chicago White Sox vs. Chicago Cubs,Giolito helps White Sox rally past Cubs 5-3,https://www.facebook.com/topic/Chicago-White-Sox-vs-Chicago-Cubs/109239899103125?source=whfrt&position=4009&trqid=6555278717267095405&impressionguid=0dkyQsyjmW24yFN0R,9,187,"187	""2018-05-13 22:49:34"""
Sports,Chuck Knox,Report: Former NFL coach Chuck Knox dies,https://www.facebook.com/topic/Chuck-Knox/107917482569747?source=whfrt&position=4003&trqid=6555278717267095405&impressionguid=0dkyQsyjmW24yFN0R,3,187,"187	""2018-05-13 22:49:34"""
Sports,Manchester United vs. Watford,Manchester United 1 Watford 0: Carrick sets up winner in final Old Trafford appearance,https://www.facebook.com/topic/Manchester-United-vs-Watford/106030172762517?source=whfrt&position=4008&trqid=6555278717267095405&impressionguid=0dkyQsyjmW24yFN0R,8,187,"187	""2018-05-13 22:49:34"""
Sports,Milwaukee Brewers vs. Colorado Rockies,Freddy Peralta strikes out 13 in major league debut,https://www.facebook.com/topic/Milwaukee-Brewers-vs-Colorado-Rockies/1429018574049546?source=whfrt&position=4007&trqid=6555278717267095405&impressionguid=0dkyQsyjmW24yFN0R,7,187,"187	""2018-05-13 22:49:34"""
